records;avg_mbps;min_mbps;max_mbps;avg_rtt;min_rtt;max_rtt;avg_loss;min_loss;max_loss;city;asn;day;month;year;date
23;6.3794121715275205;1.0117120723648627;13.307005228519493;74.826086956521735;40.0;153.0;0.0015980209726079355;0.0;0.010438997110634729;Wroclaw;5617;31;1;2017;31.01.2017
16;5.2640699977120091;0.71501057352032649;19.057753621183767;77.375;43.0;175.0;0.010283426456123235;0.0;0.082399472643375077;Wroclaw;5617;1;2;2017;01.02.2017
30;4.7374719179681914;0.717781693716417;10.046506962111733;68.199999999999989;42.0;180.0;0.0014809163672587394;0.0;0.012211077191452245;Wroclaw;5617;2;2;2017;02.02.2017
22;5.6755816173341946;0.38873618775013158;22.177545009932423;59.363636363636367;34.0;126.0;0.0084197256579241833;0.0;0.084432717678100261;Wroclaw;5617;3;2;2017;03.02.2017
19;4.1228060078336739;0.35753110060130411;9.8203853794132456;77.789473684210535;17.0;278.0;0.0043250987085659207;0.0;0.03035143769968051;Wroclaw;5617;4;2;2017;04.02.2017
30;2.9107620095903197;0.37016075420068545;9.4075855053101964;72.7;32.0;156.0;0.00834791598242955;0.0;0.048543689320388349;Wroclaw;5617;5;2;2017;05.02.2017
11;3.8169178990265786;0.46881065175198783;6.9996624222152066;80.727272727272734;39.0;170.0;0.0033514487545303869;0.0;0.028809218950064022;Wroclaw;5617;6;2;2017;06.02.2017
16;5.6731717476734973;2.5456356212400739;8.6224868644270973;67.750000000000014;43.0;102.0;0.0051416332284178658;0.0;0.030078285949732178;Wroclaw;5617;7;2;2017;07.02.2017
6;10.351656375102355;3.6096398992173682;33.228673820442758;53.166666666666664;47.0;70.0;0.0016859418397849606;0.0;0.0098163394553514877;Wroclaw;5617;8;2;2017;08.02.2017
5;2.3091430423676611;0.45505464955349972;5.7808107926719847;81.2;49.0;174.0;0.0018975332068311194;0.0;0.0094876660341555973;Wroclaw;5617;9;2;2017;09.02.2017
15;4.7055366757075934;1.2490951932167591;14.289850240326897;63.999999999999993;42.0;148.0;0.00012843962635165909;0.0;0.00087604029785370125;Wroclaw;5617;10;2;2017;10.02.2017
27;3.3881607831091305;0.056087016292823415;9.5842833003740822;91.037037037037024;39.0;378.0;0.00720793602900655;0.0;0.046153846153846156;Wroclaw;5617;11;2;2017;11.02.2017
21;3.9842272014821836;0.095819065012935148;11.023215402669614;75.428571428571416;41.0;428.0;0.006834765770243308;0.0;0.019157088122605363;Wroclaw;5617;12;2;2017;12.02.2017
17;6.5809142728670409;1.9526636239236697;16.757769744471915;51.764705882352942;38.0;70.0;0.0014995012016309579;0.0;0.010530662812306421;Wroclaw;5617;13;2;2017;13.02.2017
15;4.732389480858874;0.44752544001866773;15.894812601779094;70.999999999999986;34.0;149.0;0.0043261282444646935;0.0;0.039627039627039624;Wroclaw;5617;14;2;2017;14.02.2017
17;5.6398257335722972;0.9038596618810234;13.285152441925456;61.647058823529413;47.0;89.0;0.0051910910558878023;0.0;0.04849726775956284;Wroclaw;5617;15;2;2017;15.02.2017
11;4.962153476944434;0.35478007710372678;13.93377284199417;89.9090909090909;37.0;204.0;0.0072964459922158107;0.0;0.051515151515151514;Wroclaw;5617;16;2;2017;16.02.2017
10;5.6515410642203463;0.48811583330530722;15.449761232099585;77.600000000000009;43.0;180.0;0.0010053076814518732;0.0;0.0051078911706452625;Wroclaw;5617;17;2;2017;17.02.2017
19;5.0967138808487906;0.68870058001234025;24.268984301498502;61.263157894736842;43.0;94.0;0.0023708507071110905;0.0;0.025356576862123614;Wroclaw;5617;18;2;2017;18.02.2017
30;4.5951606497076511;0.19398387175016396;9.5931300096472238;77.833333333333343;48.0;482.0;0.0065271701382213637;0.0;0.085714285714285715;Wroclaw;5617;19;2;2017;19.02.2017
40;4.6525127318044817;0.17377907738101261;16.748349758179579;65.35;43.0;234.0;0.0088901666617024876;0.0;0.041009463722397478;Wroclaw;5617;20;2;2017;20.02.2017
20;5.1313993447978641;0.63754435852497848;28.2990883687713;86.6;49.0;215.0;0.00351131573281393;0.0;0.049433573635427393;Wroclaw;5617;21;2;2017;21.02.2017
17;4.4247212843141579;0.30312878791888759;5.7872366456727677;59.999999999999993;24.0;142.0;0.014627275088757177;0.0;0.048100743187448392;Wroclaw;5617;22;2;2017;22.02.2017
12;6.9188876884276223;0.678309572874564;27.468479820978104;58.416666666666679;30.0;79.0;0.0014529536947351239;0.0;0.006379585326953748;Wroclaw;5617;23;2;2017;23.02.2017
22;4.5819808574244876;0.22627462915103316;9.1127311774784889;103.0;49.0;753.0;0.0032030612072971422;0.0;0.052238805970149252;Wroclaw;5617;24;2;2017;24.02.2017
25;7.1144852185637859;0.26723489293623515;31.080744197903673;77.8;42.0;297.0;0.0038422415965624307;0.0;0.021469859620148638;Wroclaw;5617;25;2;2017;25.02.2017
14;5.1601248946694955;1.9239176674435075;18.846837474466039;63.071428571428569;39.0;97.0;0.0065988650125748342;0.0;0.031178840427395341;Wroclaw;5617;26;2;2017;26.02.2017
20;4.4722373513740727;0.6132418367334862;14.667836723331579;71.350000000000009;46.0;114.0;0.0093458599402963353;0.0;0.076854334226988383;Wroclaw;5617;27;2;2017;27.02.2017
35;7.7312410763808712;0.35776227290171081;37.366636760514545;55.971428571428575;36.0;96.0;0.01134424866622108;0.0;0.060215053763440864;Wroclaw;5617;28;2;2017;28.02.2017
25;4.3643148804327945;0.3983350589499246;9.4719604206106052;71.47999999999999;48.0;128.0;0.00640075635407805;0.0;0.038659793814432991;Wroclaw;5617;1;3;2017;01.03.2017
15;4.2331890092164572;0.88464790557106132;15.668869250271785;80.933333333333337;42.0;156.0;0.000957125357395778;0.0;0.010057142857142857;Wroclaw;5617;2;3;2017;02.03.2017
28;5.8123198499741084;0.33874228599553252;26.955349960576072;76.035714285714278;35.0;308.0;0.0068502470751735552;0.0;0.0625;Wroclaw;5617;3;3;2017;03.03.2017
20;2.96742515551791;0.57631452259224258;8.2474505863096272;73.4;27.0;206.0;0.0050019030736198015;0.0;0.042056074766355138;Wroclaw;5617;4;3;2017;04.03.2017
16;3.5443021090104287;0.93091254144309987;8.5555325909862159;73.062499999999986;38.0;131.0;0.0021201460976476775;0.0;0.027677496991576414;Wroclaw;5617;5;3;2017;05.03.2017
20;4.9777546039821079;0.21853308789219161;11.923329603035603;76.899999999999991;45.0;181.0;0.0063132072120557024;0.0;0.024630541871921183;Wroclaw;5617;6;3;2017;06.03.2017
12;5.9176154410156716;0.099132955968537884;15.903235012497781;80.083333333333343;36.0;326.0;0.0070896947654785474;0.0;0.037546367502035646;Wroclaw;5617;7;3;2017;07.03.2017
10;5.4940735614577658;0.43352634314005117;11.717209106766212;67.4;45.0;184.0;0.004774913863143564;0.0;0.046893317702227433;Wroclaw;5617;8;3;2017;08.03.2017
34;4.0948801853907222;0.25230557145318167;12.660330922841331;117.29411764705884;37.0;686.0;0.010020839394544232;0.0;0.081418581418581423;Wroclaw;5617;9;3;2017;09.03.2017
20;6.0005924924273257;2.0729057561980193;21.943345724224979;58.1;36.0;138.0;0.0097771290589514174;0.0;0.052173913043478258;Wroclaw;5617;10;3;2017;10.03.2017
32;3.2527262718346908;0.41616911178085952;9.5513880182376543;106.34375000000001;43.0;425.0;0.014597474003650275;0.0;0.15842583249243189;Wroclaw;5617;11;3;2017;11.03.2017
36;4.756257100187316;0.39891164932353745;18.327800497552285;90.777777777777771;47.0;279.0;0.0065536011629462971;0.0;0.05124340617935192;Wroclaw;5617;12;3;2017;12.03.2017
27;5.3992348318672034;0.19768276208339464;14.15893316352385;69.333333333333329;34.0;297.0;0.0035785556272070877;0.0;0.057291666666666664;Wroclaw;5617;13;3;2017;13.03.2017
17;5.89403701767047;0.65890210081971234;17.518931419663723;72.529411764705884;41.0;216.0;0.0070515664510417539;0.0;0.03787878787878788;Wroclaw;5617;14;3;2017;14.03.2017
14;4.3240799807872641;0.92581270895559209;9.1483570250271118;91.642857142857139;47.0;219.0;0.012288521063701993;0.0;0.096972019931008055;Wroclaw;5617;15;3;2017;15.03.2017
9;7.6419783296442416;0.062197768724060465;22.021640890031374;65.0;31.0;158.0;0.03342513755483921;0.0;0.21176470588235294;Wroclaw;5617;16;3;2017;16.03.2017
9;6.432441423114299;0.81826492731649314;31.033623298446749;74.555555555555543;35.0;190.0;0.0026443349228308937;0.0;0.015271493212669683;Wroclaw;5617;17;3;2017;17.03.2017
9;3.3825599362926688;0.1109792325059448;15.116522968768541;121.22222222222223;46.0;346.0;0.00045259108395564611;0.0;0.0040733197556008143;Wroclaw;5617;18;3;2017;18.03.2017
10;3.8522798888325269;0.059382763169586648;13.186978074354641;154.39999999999998;35.0;534.0;0.00085342436526562838;0.0;0.0085342436526562836;Wroclaw;5617;19;3;2017;19.03.2017
20;5.0679967357883546;0.15303795340413237;24.777096862198672;64.700000000000017;46.0;147.0;0.0076012000736065755;0.0;0.047619047619047616;Wroclaw;5617;20;3;2017;20.03.2017
13;8.5182487769258355;0.98139379255891235;28.811836808403825;56.076923076923073;40.0;88.0;0.0028997377541242981;0.0;0.013777812970148072;Wroclaw;5617;21;3;2017;21.03.2017
20;6.7355851391261581;0.79259223802681111;24.391231683751553;86.800000000000011;45.0;419.0;0.0016721836656246258;0.0;0.013626040878122634;Wroclaw;5617;22;3;2017;22.03.2017
26;9.0368903024428686;0.560718925280066;31.45793541367885;62.384615384615387;39.0;157.0;0.011610866215814145;0.0;0.070967741935483872;Wroclaw;5617;23;3;2017;23.03.2017
21;4.8295448369157379;0.16027002200006221;8.8648546288407832;89.095238095238074;41.0;683.0;0.00065065715738444837;0.0;0.012602394454946439;Wroclaw;5617;24;3;2017;24.03.2017
19;3.5619662259073941;0.06554438000470568;12.995421493430669;70.68421052631578;22.0;202.0;0.011240540899116221;0.0;0.083333333333333329;Wroclaw;5617;25;3;2017;25.03.2017
7;3.59756998794786;1.0482992559760986;5.6538172812079468;127.14285714285715;69.0;228.0;0.0033536134479544813;0.0;0.012166093626024862;Wroclaw;5617;26;3;2017;26.03.2017
10;4.6125018362196037;1.3628633031083202;6.5353637718703563;61.499999999999993;35.0;93.0;0.0040408585699922908;0.0;0.020060790273556232;Wroclaw;5617;27;3;2017;27.03.2017
21;4.7007951513852078;0.42981924494676754;9.6783723411959155;57.285714285714278;46.0;84.0;0.0015410820188286143;0.0;0.015;Wroclaw;5617;28;3;2017;28.03.2017
15;4.8186241429071917;0.87259027129108635;9.7027877000264429;71.666666666666657;42.0;108.0;0.0041438182880094553;0.0;0.052470082847499232;Wroclaw;5617;29;3;2017;29.03.2017
26;5.3538648519015117;0.32547802270737253;24.46491781055806;98.346153846153854;40.0;561.0;0.0022830033966455368;0.0;0.017958412098298678;Wroclaw;5617;30;3;2017;30.03.2017
13;5.828071303438886;1.0254855826624854;37.665521030195571;55.615384615384613;31.0;102.0;0.0079232694198368581;0.0;0.020661157024793389;Wroclaw;5617;31;3;2017;31.03.2017
26;4.2693006867946863;0.17942625817658561;12.156188886539695;74.538461538461533;33.0;153.0;0.0073940329918852242;0.0;0.098360655737704916;Wroclaw;5617;1;4;2017;01.04.2017
18;5.9193242550764085;1.5583618228114535;9.8395766170374284;71.222222222222229;32.0;148.0;0.0053208970089123776;0.0;0.018786127167630059;Wroclaw;5617;2;4;2017;02.04.2017
7;3.3679974992435642;0.30172770875081367;5.8558242748307139;60.0;52.0;69.0;0.014469869016163562;0.0;0.07746478873239436;Wroclaw;5617;3;4;2017;03.04.2017
22;5.8828613351755683;1.4936453985326696;9.4013286074905213;75.13636363636364;51.0;133.0;0.00034958995526390008;0.0;0.0071832492740333178;Wroclaw;5617;4;4;2017;04.04.2017
22;4.9878231846140881;1.1109103804846274;8.8944544226868363;66.272727272727266;43.0;135.0;0.0076062723406595534;0.0;0.092465753424657529;Wroclaw;5617;5;4;2017;05.04.2017
20;4.2714008191526327;0.97460680758584128;13.170032746765742;58.999999999999993;42.0;84.0;0.0073572234079104593;0.0;0.0856989823245849;Wroclaw;5617;6;4;2017;06.04.2017
24;4.9356521687631965;0.26385837105786308;19.453578919486603;86.875;40.0;353.0;0.005114536468848855;0.0;0.067669172932330823;Wroclaw;5617;7;4;2017;07.04.2017
35;6.124843310987198;1.0368844524034642;18.017955293672848;63.114285714285714;36.0;140.0;0.0027640866879737936;0.0;0.018200876691442731;Wroclaw;5617;8;4;2017;08.04.2017
9;3.8121628729107675;1.0147391648749575;8.3995750622085552;64.333333333333329;52.0;98.0;0.00011337868480725624;0.0;0.0010204081632653062;Wroclaw;5617;9;4;2017;09.04.2017
16;5.1392297804212612;0.097218576478069571;10.50863351529614;72.5;42.0;290.0;0.00063919078424378546;0.0;0.0064025610244097643;Wroclaw;5617;10;4;2017;10.04.2017
14;7.3621225357732358;3.5153481168558036;22.875398467021036;63.928571428571438;51.0;93.0;0.00098122625589330912;0.0;0.00884526838725312;Wroclaw;5617;11;4;2017;11.04.2017
9;6.6220804365543406;1.935004652442426;17.189338010164185;60.666666666666657;38.0;89.0;0.00025663528330985356;0.0;0.0016974726518294984;Wroclaw;5617;12;4;2017;12.04.2017
34;7.1231390351619543;0.48278183585084528;20.859992125632122;64.64705882352942;34.0;102.0;0.0049621314276019259;0.0;0.046666666666666669;Wroclaw;5617;13;4;2017;13.04.2017
22;3.9111652007930671;0.27887115332872681;9.201735343708755;103.0;41.0;597.0;0.0047650491524354266;0.0;0.079799537393986125;Wroclaw;5617;14;4;2017;14.04.2017
10;4.7298199622514288;0.85245735582711057;20.591023757282237;60.7;33.0;73.0;0.0079307602677922851;0.0;0.046652719665271965;Wroclaw;5617;15;4;2017;15.04.2017
26;4.9662022417430789;0.19977430819987513;15.463414764927402;65.730769230769212;42.0;148.0;0.0093436651648285528;0.0;0.12956810631229235;Wroclaw;5617;16;4;2017;16.04.2017
14;8.4704789138744889;0.37501555720400759;37.643563987017266;94.2857142857143;49.0;221.0;0.0027053447073155192;0.0;0.021447721179624665;Wroclaw;5617;17;4;2017;17.04.2017
2;4.6818818589644735;1.7728904554057745;7.5908732625231732;53.5;47.0;60.0;0.0;0.0;0.0;Wroclaw;5617;18;4;2017;18.04.2017
11;5.859334959755583;0.61384515816981433;12.087514586338282;57.454545454545453;24.0;90.0;0.01101183064597135;0.0;0.0660377358490566;Wroclaw;5617;19;4;2017;19.04.2017
6;5.728189589691735;0.9614635348249968;13.643016607188631;54.0;32.0;69.0;0.0037524821452767382;0.0;0.016983420946219168;Wroclaw;5617;20;4;2017;20.04.2017
9;4.3327894679026571;1.5552153934903084;9.5354397331885146;52.444444444444443;32.0;60.0;0.0085123400377429409;0.0;0.060634770251065846;Wroclaw;5617;21;4;2017;21.04.2017
24;5.2422019410150567;0.14792807952595569;12.814305148161313;72.625000000000014;37.0;173.0;0.017742242725858233;0.0;0.21428571428571427;Wroclaw;5617;22;4;2017;22.04.2017
17;3.6965472057261235;1.230513398241625;8.17884738045843;62.235294117647058;33.0;97.0;0.0053121829030426792;0.0;0.019500664795390751;Wroclaw;5617;23;4;2017;23.04.2017
9;5.0768008437281456;1.2647538411269825;8.6920578562131059;87.444444444444443;53.0;181.0;0.0012501290161823974;0.0;0.0041562759767248547;Wroclaw;5617;24;4;2017;24.04.2017
6;8.2784317559913774;3.4064512676517436;18.306882924973092;58.166666666666664;50.0;67.0;0.0034549784624673665;0.0;0.013201320132013201;Wroclaw;5617;25;4;2017;25.04.2017
8;4.2199950645087867;0.94499686124000015;5.7468607414413295;59.375;34.0;81.0;0.0054617664079913289;0.0;0.027666545322169639;Wroclaw;5617;26;4;2017;26.04.2017
6;3.1258434263961492;1.7958502318880807;5.4362281386213862;69.166666666666671;54.0;89.0;0.00078742718929634818;0.0;0.0042997542997543;Wroclaw;5617;27;4;2017;27.04.2017
10;6.3944418406186205;0.88836409532392557;9.28968243378312;55.3;41.0;67.0;0.002791379217961468;0.0;0.019790454016298021;Wroclaw;5617;28;4;2017;28.04.2017
20;5.9767829903652734;0.80726988162275826;12.880734181296361;60.999999999999993;37.0;109.0;0.0023296945771434019;0.0;0.030109489051094892;Wroclaw;5617;29;4;2017;29.04.2017
11;6.1407395215451759;1.9205789039989398;11.545895689999922;59.818181818181813;42.0;77.0;0.0031942670952075933;0.0;0.021617293835068056;Wroclaw;5617;30;4;2017;30.04.2017
24;4.6122309963124293;0.93216140754039789;8.939651266301;64.416666666666671;42.0;143.0;0.0046572750289217467;0.0;0.033802816901408447;Wroclaw;5617;1;5;2017;01.05.2017
22;3.5520956805915307;0.04687669798460907;9.2933532219487827;65.545454545454547;50.0;117.0;0.018951027986200766;0.0;0.30769230769230771;Wroclaw;5617;2;5;2017;02.05.2017
18;4.6978280791896765;0.55840517645835386;36.661344632714446;75.111111111111114;42.0;210.0;0.0066322916785159268;0.0;0.047377326565143825;Wroclaw;5617;3;5;2017;03.05.2017
15;3.9786133088454276;0.46373481795676841;9.55335246471253;71.26666666666668;51.0;106.0;0.0064698780442106795;0.0;0.0670611439842209;Wroclaw;5617;4;5;2017;04.05.2017
11;3.0381676991447852;0.014566835791170751;5.78381928897556;82.181818181818187;54.0;188.0;0.057079425175782406;0.0;0.32142857142857145;Wroclaw;5617;5;5;2017;05.05.2017
14;5.0917851068185067;0.8754341389972965;13.836906920666403;74.714285714285722;47.0;199.0;0.0057924029437943624;0.0;0.025729646697388631;Wroclaw;5617;6;5;2017;06.05.2017
12;4.0335214340100212;0.064213201657584221;5.9303713114262413;107.83333333333334;48.0;428.0;0.0072498894831610318;0.0;0.078125;Wroclaw;5617;7;5;2017;07.05.2017
4;4.5940816922189622;0.86472980883043638;6.646835109357669;52.25;42.0;57.0;0.013163018448084037;0.0;0.037179487179487179;Wroclaw;5617;8;5;2017;08.05.2017
6;6.37884141620437;1.9569293411934525;13.481350580675418;53.5;45.0;60.0;0.00044349831470640413;0.0;0.0026609898882384245;Wroclaw;5617;9;5;2017;09.05.2017
31;11.60376603663949;0.33282549014779272;37.317303881324129;67.709677419354847;45.0;158.0;0.0042983816919497158;0.0;0.051118210862619806;Wroclaw;5617;10;5;2017;10.05.2017
12;6.6439163487706994;0.945106950365265;14.34956753160346;58.916666666666664;47.0;80.0;0.0030844513674425276;0.0;0.014222824246528954;Wroclaw;5617;11;5;2017;11.05.2017
23;4.6973448342499511;0.88715614000554555;8.5827450999543373;65.999999999999972;51.0;138.0;0.00033845997100407358;0.0;0.0011299435028248588;Wroclaw;5617;12;5;2017;12.05.2017
26;7.8422737329502912;0.30503794926870847;18.987094515473277;73.6923076923077;39.0;348.0;0.0043402102470693925;0.0;0.05647840531561462;Wroclaw;5617;13;5;2017;13.05.2017
13;10.027094831405288;0.94121020800815425;18.822646589806833;55.923076923076927;50.0;75.0;0.0012023439631539707;0.0;0.009018857611369226;Wroclaw;5617;14;5;2017;14.05.2017
21;10.164182213596712;0.94205588424579267;37.366705041175756;67.80952380952381;40.0;137.0;0.0020860819878765905;0.0;0.034158344188739323;Wroclaw;5617;15;5;2017;15.05.2017
9;5.3803065501156;1.0494107597639877;14.684299084879749;52.222222222222221;33.0;76.0;0.0015250969917531892;0.0;0.0096051227321238;Wroclaw;5617;16;5;2017;16.05.2017
11;6.1435636212680382;1.4422363893513477;9.6254769612857132;92.27272727272728;49.0;214.0;0.0;0.0;0.0;Wroclaw;5617;17;5;2017;17.05.2017
12;4.9642508901733482;0.3658661411065372;9.10647231866466;126.58333333333336;39.0;464.0;0.0036884370976431307;0.0;0.023883567607911431;Wroclaw;5617;18;5;2017;18.05.2017
38;5.9139088735645462;1.4354937071819047;18.507147456894582;52.210526315789465;34.0;122.0;0.0021881598231847463;0.0;0.011857018308631211;Wroclaw;5617;19;5;2017;19.05.2017
10;3.1825110890835124;0.930211317858312;7.9593321459424935;77.0;42.0;157.0;0.0025419889257791007;0.0;0.012183978068839476;Wroclaw;5617;20;5;2017;20.05.2017
10;4.35297220164463;0.97273073497759976;9.1849311898737263;75.3;42.0;132.0;0.0015376997267000307;0.0;0.015194681861348529;Wroclaw;5617;21;5;2017;21.05.2017
19;4.307264774674775;0.91316901027730779;9.23991403093028;62.473684210526315;38.0;139.0;0.00026031740590396445;0.0;0.0036940460669274227;Wroclaw;5617;22;5;2017;22.05.2017
18;5.9630870256274688;0.86688576178623811;29.189393390869743;74.888888888888886;41.0;257.0;0.001180105815597567;0.0;0.0073417721518987339;Wroclaw;5617;23;5;2017;23.05.2017
8;5.1490354411922139;1.4158168756739242;6.428048693690978;59.375000000000007;35.0;124.0;0.0041140346483139;0.0;0.016424619640387276;Wroclaw;5617;24;5;2017;24.05.2017
18;6.6237374530165658;0.99321878950792308;9.65468704369712;65.2222222222222;41.0;138.0;0.0069000684871176905;0.0;0.043198906356801091;Wroclaw;5617;25;5;2017;25.05.2017
7;4.07931193506344;0.92213636333067084;9.0286915805831676;85.714285714285708;51.0;140.0;0.0;0.0;0.0;Wroclaw;5617;26;5;2017;26.05.2017
24;5.1648513700494476;0.90717000126232927;16.307240313762776;65.291666666666657;43.0;115.0;0.00060146411286074941;0.0;0.0071797817346352672;Wroclaw;5617;27;5;2017;27.05.2017
20;7.6127035646863348;1.5182540762683658;18.267221402636931;69.600000000000009;38.0;153.0;0.0017995931200783903;0.0;0.017261993722911373;Wroclaw;5617;28;5;2017;28.05.2017
10;6.9006502486696153;1.9113199695311152;14.993176290012149;62.4;42.0;102.0;0.0040373868315412616;0.0;0.0317208564631245;Wroclaw;5617;29;5;2017;29.05.2017
7;3.8055528303256607;0.58887069765534861;9.06463590940718;79.714285714285708;29.0;99.0;0.035195892663243057;0.0;0.12893081761006289;Wroclaw;5617;30;5;2017;30.05.2017
7;5.8628526736535731;0.97155213620740677;16.92866024115002;58.285714285714285;37.0;74.0;0.00055364097103794883;0.0;0.0034013605442176869;Wroclaw;5617;31;5;2017;31.05.2017
14;5.8627124565913142;0.30886147165651379;29.390078109009675;74.0;34.0;212.0;0.0078659539125198914;0.0;0.048231511254019289;Wroclaw;5617;1;6;2017;01.06.2017
17;5.0044537473367185;0.39559806097389993;13.710702827072927;101.17647058823529;30.0;492.0;0.0012015040190601629;0.0;0.01098901098901099;Wroclaw;5617;2;6;2017;02.06.2017
30;5.2666032282370763;1.0448032628125714;15.853896643295675;73.100000000000023;38.0;205.0;0.00074205379810144182;0.0;0.013206162876008804;Wroclaw;5617;3;6;2017;03.06.2017
